start,State,mean,Min,Max
2023-08-03 07:00:00,,0.671296159636111,0.113,2.711
2023-08-03 08:00:00,,0.2295330274727778,0.128,2.616
2023-08-03 09:00:00,,0.7011107265319444,-0.064,2.43
2023-08-03 10:00:00,,0.20307489646694446,0.039,0.382
2023-08-03 11:00:00,,0.25251871246972224,0.087,0.411
2023-08-03 12:00:00,,0.1873103172902778,0.115,2.403
2023-08-03 13:00:00,,0.21230830266833337,-0.077,1.014
2023-08-03 14:00:00,,0.22458741803944446,0.051,0.361
2023-08-03 15:00:00,,0.19057468428805557,0.083,0.331
2023-08-03 16:00:00,,0.17281133808777774,0.079,0.293
2023-08-03 17:00:00,,0.2916713173113889,0.191,0.393
2023-08-03 18:00:00,,0.38974382986416667,0.132,3.235
2023-08-03 19:00:00,,0.40685056088083327,0.116,3.127
2023-08-03 20:00:00,,0.1912125310741667,0.108,0.386
2023-08-03 21:00:00,,0.36463172595138893,0.169,0.702
2023-08-03 22:00:00,,0.3209590171380555,0.142,0.457
2023-08-03 23:00:00,,0.20670592159861112,0.129,0.323
2023-08-04 00:00:00,,0.16906408243638893,0.112,0.292
2023-08-04 01:00:00,,0.1918479611966667,0.111,0.273
2023-08-04 02:00:00,,0.20488677809583336,0.111,0.279
2023-08-04 03:00:00,,0.17777376623305555,0.111,0.285
2023-08-04 04:00:00,,0.16406355072666667,0.111,0.285
2023-08-04 05:00:00,,0.18655494387749996,0.11,0.276
2023-08-04 06:00:00,,0.20616245341444447,0.112,0.286
2023-08-04 07:00:00,,0.26794042281444447,0.114,0.376
2023-08-04 08:00:00,,0.31504852150555557,0.11,3.166
2023-08-04 09:00:00,,0.3027671880461111,0.171,0.367
2023-08-04 10:00:00,,0.2737353002747222,0.193,0.424
2023-08-04 11:00:00,,0.25208026955638885,-0.097,0.391
2023-08-04 12:00:00,,0.25885055396777784,-0.56,0.365
2023-08-04 13:00:00,,0.3318882188755556,0.018,3.231
2023-08-04 14:00:00,,0.24148196779027778,0.166,0.395
2023-08-04 15:00:00,,0.25013628916833325,0.173,1.594
2023-08-04 16:00:00,,0.2526495250083333,0.121,0.397
2023-08-04 17:00:00,,0.2799798809380556,0.126,0.379
2023-08-04 18:00:00,,0.8547991147991668,0.112,2.299
2023-08-04 19:00:00,,0.5316851249505555,0.327,1.154
2023-08-04 20:00:00,,0.42781507299972216,0.326,0.506
2023-08-04 21:00:00,,0.3671831272555555,0.25,0.506
2023-08-04 22:00:00,,0.18512053109249996,0.115,0.293
2023-08-04 23:00:00,,0.1805981237586111,0.113,0.287
2023-08-05 00:00:00,,0.1892834354125,0.11,0.277
2023-08-05 01:00:00,,0.20586595636111113,0.111,0.292
2023-08-05 02:00:00,,0.18814564947166668,0.111,0.284
2023-08-05 03:00:00,,0.1670759517802778,0.111,0.281
2023-08-05 04:00:00,,0.16671936059805556,0.112,0.25
2023-08-05 05:00:00,,0.24566711896055557,0.112,0.298
2023-08-05 06:00:00,,0.20828328175305555,0.112,0.29
2023-08-05 07:00:00,,0.25364000700416667,0.192,0.373
2023-08-05 08:00:00,,0.16962867476833332,0.107,0.338
2023-08-05 09:00:00,,0.19812182611916665,0.108,0.277
2023-08-05 10:00:00,,0.6495812725302778,0.11,3.339
2023-08-05 11:00:00,,0.19773258709972222,0.122,0.331
2023-08-05 12:00:00,,0.6847622438780556,0.113,2.53
2023-08-05 13:00:00,,0.18273738761222225,0.103,2.349
2023-08-05 14:00:00,,0.19969430580555558,0.1,0.286
2023-08-05 15:00:00,,0.1557794378902778,0.045,0.271
2023-08-05 16:00:00,,0.1661624847972222,0.111,0.282
2023-08-05 17:00:00,,0.3928242837030555,0.195,0.688
2023-08-05 18:00:00,,0.1958137401625,0.109,0.341
2023-08-05 19:00:00,,0.20707169199305556,0.109,0.284
2023-08-05 20:00:00,,0.18521912385750003,0.107,0.286
2023-08-05 21:00:00,,0.1665399264275,0.109,0.284
2023-08-05 22:00:00,,0.16583029949111108,0.108,0.249
2023-08-05 23:00:00,,0.2018032854044444,0.11,0.286
2023-08-06 00:00:00,,0.20165061613972224,0.11,0.287
2023-08-06 01:00:00,,0.16685485952527782,0.109,0.281
2023-08-06 02:00:00,,0.1566072067713889,0.108,0.276
2023-08-06 03:00:00,,0.18347088855472224,0.108,0.272
2023-08-06 04:00:00,,0.19909694402666667,0.108,0.278
2023-08-06 05:00:00,,0.18134644748305553,0.103,0.291
2023-08-06 06:00:00,,0.17297871789277774,0.079,0.286
2023-08-06 07:00:00,,0.30252607211388893,0.187,0.396
2023-08-06 08:00:00,,0.20221682803666663,0.105,0.283
2023-08-06 09:00:00,,0.16639766307111112,-0.015,0.436
2023-08-06 10:00:00,,0.19216988688222217,-0.306,0.56
2023-08-06 11:00:00,,0.23257868444500007,0.014,0.6
2023-08-06 12:00:00,,0.2314637501713889,-0.099,1.596
2023-08-06 13:00:00,,0.20238185944833334,-0.016,0.737
2023-08-06 14:00:00,,0.17260222829472224,0.105,0.29
2023-08-06 15:00:00,,0.18102627234138893,0.088,0.303
2023-08-06 16:00:00,,0.20439550344722227,0.11,0.337
2023-08-06 17:00:00,,0.2794462803866667,0.112,0.37
2023-08-06 18:00:00,,0.18555862517805555,0.078,0.653
2023-08-06 19:00:00,,0.5290918662894445,0.171,3.658
2023-08-06 20:00:00,,0.22808047215055557,0.123,0.337
2023-08-06 21:00:00,,0.2820655758663889,0.132,1.236
2023-08-06 22:00:00,,0.22004373268027777,0.122,0.298
2023-08-06 23:00:00,,0.17850341889694443,0.119,0.295
2023-08-07 00:00:00,,0.16652024213638889,0.113,0.287
2023-08-07 01:00:00,,0.18875845474694444,0.108,0.283
2023-08-07 02:00:00,,0.19633557659972223,0.108,0.509
2023-08-07 03:00:00,,0.18281151121111114,0.108,0.279
2023-08-07 04:00:00,,0.16072609733833335,0.108,0.276
2023-08-07 05:00:00,,0.2086351218633333,0.106,0.293
2023-08-07 06:00:00,,0.2137788243958333,0.108,0.29
2023-08-07 07:00:00,,0.28729788209833335,0.113,0.372
2023-08-07 08:00:00,,0.3433217985341666,-0.06,3.274
2023-08-07 09:00:00,,0.2730820673541668,0.072,0.979
2023-08-07 10:00:00,,0.31167316264555556,0.124,0.522
2023-08-07 11:00:00,,0.41243494282305554,0.175,3.209
2023-08-07 12:00:00,,0.3911857571025,0.126,2.485
2023-08-07 13:00:00,,0.37934265335861106,0.087,2.595
2023-08-07 14:00:00,,0.3029138284675,0.11,0.826
2023-08-07 15:00:00,,0.2744476796886111,0.08,1.575
2023-08-07 16:00:00,,0.26361486979,0.159,0.377
2023-08-07 17:00:00,,0.31809171833166666,0.192,0.688
2023-08-07 18:00:00,,0.5872938225777778,0.126,4.131
2023-08-07 19:00:00,,0.36999276036472223,0.257,0.44
2023-08-07 20:00:00,,0.5087694327355555,0.379,0.6
2023-08-07 21:00:00,,0.5267896686911112,0.441,0.639
2023-08-07 22:00:00,,0.203442130215,0.118,0.589
2023-08-07 23:00:00,,0.22181617329472222,0.113,0.336
2023-08-08 00:00:00,,0.20185906147694446,0.112,0.293
2023-08-08 01:00:00,,0.17258801877611116,0.11,0.284
2023-08-08 02:00:00,,0.16069139574444447,0.108,0.28
2023-08-08 03:00:00,,0.17556329279805558,0.109,0.263
2023-08-08 04:00:00,,0.2203719850822222,0.109,0.293
2023-08-08 05:00:00,,0.18125944035499997,0.106,0.264
2023-08-08 06:00:00,,0.2038208535813889,0.11,0.286
2023-08-08 07:00:00,,0.3178366944375,0.111,1.533
2023-08-08 08:00:00,,0.17062117635444443,0.104,0.333
2023-08-08 09:00:00,,0.16724950397000002,0.09,0.256
2023-08-08 10:00:00,,0.21908876941361113,0.099,0.309
2023-08-08 11:00:00,,0.21152990748749997,0.108,0.297
2023-08-08 12:00:00,,0.17679335942138888,0.123,0.292
2023-08-08 13:00:00,,0.17391011256138889,0.119,0.296
2023-08-08 14:00:00,,0.19519780909138887,0.118,0.284
2023-08-08 15:00:00,,0.29161832254500003,0.118,0.603
2023-08-08 16:00:00,,0.2473237852219444,0.117,0.412
2023-08-08 17:00:00,,0.2554526177013889,0.172,0.387
2023-08-08 18:00:00,,0.42936794415222224,0.223,3.244
2023-08-08 19:00:00,,0.2320726441794444,0.129,0.306
2023-08-08 20:00:00,,0.20613515891472223,0.1,0.357
2023-08-08 21:00:00,,0.2808274704069445,0.177,0.432
2023-08-08 22:00:00,,0.23550622341249997,0.118,0.377
2023-08-08 23:00:00,,0.20365136235833337,0.111,0.288
2023-08-09 00:00:00,,0.17766170037444443,0.11,0.289
2023-08-09 01:00:00,,0.1641388208513889,0.111,0.288
2023-08-09 02:00:00,,0.23532604201416674,0.111,0.289
2023-08-09 03:00:00,,0.16456496872722223,0.111,0.28
2023-08-09 04:00:00,,0.18829207234055556,0.11,0.276
2023-08-09 05:00:00,,0.20515405400694442,0.11,0.29
2023-08-09 06:00:00,,0.18390331880138888,0.104,0.291
2023-08-09 07:00:00,,0.24818625928666663,0.193,0.371
2023-08-09 08:00:00,,0.34542846844194447,0.111,4.309
2023-08-09 09:00:00,,0.38095388210825093,0.251,0.48
2023-08-09 10:00:00,,0.36469216327777776,0.257,1.917
2023-08-09 11:00:00,,0.3131773352775,0.112,0.545
2023-08-09 12:00:00,,0.4849400976088889,0.077,2.642
2023-08-09 13:00:00,,0.7799929223433333,0.364,2.776
2023-08-09 14:00:00,,0.9163068928255554,0.354,2.719
2023-08-09 15:00:00,,0.4358599608866666,0.221,2.517
2023-08-09 16:00:00,,0.34479859516277783,0.237,1.126
2023-08-09 17:00:00,,0.38063280058611104,0.259,0.537
2023-08-09 18:00:00,,0.35919728943583334,0.251,0.438
2023-08-09 19:00:00,,0.9829924296011111,0.25,5.352
2023-08-09 20:00:00,,0.2732264259130556,0.194,0.516
2023-08-09 21:00:00,,0.30658639913083335,0.144,0.403
2023-08-09 22:00:00,,0.22157158098166665,0.117,0.292
2023-08-09 23:00:00,,0.1971422474030556,0.11,0.295
2023-08-10 00:00:00,,0.22765174235333333,0.109,0.291
2023-08-10 01:00:00,,0.17025885223361112,0.104,0.286
2023-08-10 02:00:00,,0.17348455818805553,0.111,0.248
2023-08-10 03:00:00,,0.2035521149791667,0.111,0.28
2023-08-10 04:00:00,,0.1929343996669444,0.111,0.281
2023-08-10 05:00:00,,0.16689147557388886,0.107,0.286
2023-08-10 06:00:00,,0.16170841199611108,0.111,0.286
2023-08-10 07:00:00,,0.3259817116433333,0.186,1.47
2023-08-10 08:00:00,,0.21584864196444445,0.109,0.286
2023-08-10 09:00:00,,0.1920684676486111,0.106,0.321
2023-08-10 10:00:00,,0.20567434639583337,0.149,0.323
2023-08-10 11:00:00,,0.3456147865094445,0.153,0.629
2023-08-10 12:00:00,,0.2744774380880555,0.154,0.33
2023-08-10 13:00:00,,0.23224988312027775,0.151,0.329
2023-08-10 14:00:00,,0.20063611105777776,0.082,0.306
2023-08-10 15:00:00,,0.18966125708638892,0.125,0.272
2023-08-10 16:00:00,,0.2152168876827778,0.114,0.302
2023-08-10 17:00:00,,0.2885741027497222,0.118,0.375
2023-08-10 18:00:00,,0.21183286560805556,0.101,0.372
2023-08-10 19:00:00,,0.37150638978194445,0.142,3.411
2023-08-10 20:00:00,,0.30282510773111115,0.164,0.463
2023-08-10 21:00:00,,0.2563631358269444,0.143,0.333
2023-08-10 22:00:00,,0.23366899342972222,0.114,0.301
2023-08-10 23:00:00,,0.18355754959472223,0.113,0.288
2023-08-11 00:00:00,,0.16838047398027775,0.111,0.285
2023-08-11 01:00:00,,0.21116952410916667,0.111,0.288
2023-08-11 02:00:00,,0.20330241839555555,0.106,0.276
2023-08-11 03:00:00,,0.16630276282944445,0.105,0.282
2023-08-11 04:00:00,,0.1618242625713889,0.105,0.277
2023-08-11 05:00:00,,0.1922190333352778,0.107,0.273
2023-08-11 06:00:00,,0.20858595738666671,0.111,0.287
2023-08-11 07:00:00,,0.27178758167194444,0.113,0.37
2023-08-11 08:00:00,,0.3211816918255556,0.109,3.223
2023-08-11 09:00:00,,0.4012592178938888,0.193,0.7
2023-08-11 10:00:00,,0.3251975188297222,0.08,0.723
2023-08-11 11:00:00,,0.3179550866233334,-0.014,0.662
2023-08-11 12:00:00,,0.2971880111108333,-0.238,1.499
2023-08-11 13:00:00,,0.40858628946750003,0.09,3.291
2023-08-11 14:00:00,,0.43286813156666665,0.246,0.739
2023-08-11 15:00:00,,0.3725935167288889,0.26,0.602
2023-08-11 16:00:00,,0.3143318755266667,0.245,0.437
2023-08-11 17:00:00,,0.3164542962716667,0.194,0.475
2023-08-11 18:00:00,,0.2422109382097222,0.116,0.361
2023-08-11 19:00:00,,0.7858481800619446,0.115,2.269
2023-08-11 20:00:00,,0.5983910825769444,0.329,1.138
2023-08-11 21:00:00,,0.6642312319127777,0.435,1.14
2023-08-11 22:00:00,,0.6052168521925,0.456,1.136
2023-08-11 23:00:00,,0.4533820927013889,0.138,1.625
2023-08-12 00:00:00,,0.2279541610097222,0.121,0.318
2023-08-12 01:00:00,,0.18107953318222222,0.115,0.291
2023-08-12 02:00:00,,0.16913295070583334,0.11,0.282
2023-08-12 03:00:00,,0.1905692659697222,0.11,0.268
2023-08-12 04:00:00,,0.20712070067194446,0.109,0.283
2023-08-12 05:00:00,,0.1895341618927778,0.114,0.292
2023-08-12 06:00:00,,0.32151367062999997,0.118,0.616
2023-08-12 07:00:00,,0.2779736561811112,0.194,0.38
2023-08-12 08:00:00,,0.22598985894083334,0.018,0.389
2023-08-12 09:00:00,,0.19357835271027776,-0.164,0.489
2023-08-12 10:00:00,,0.18212933317805557,0.086,0.316
2023-08-12 11:00:00,,0.32330985936472223,0.123,3.268
2023-08-12 12:00:00,,0.8809956205858335,0.068,5.639
2023-08-12 13:00:00,,0.8208458593555555,0.188,3.379
2023-08-12 14:00:00,,0.8729260297497223,0.032,2.544
2023-08-12 15:00:00,,0.2367792950858333,0.118,0.521
2023-08-12 16:00:00,,1.5140065787169446,0.116,3.029
2023-08-12 17:00:00,,0.3975110747561111,0.199,3.257
2023-08-12 18:00:00,,0.2226024835072222,0.12,0.297
2023-08-12 19:00:00,,0.17886473592027774,0.114,0.289
2023-08-12 20:00:00,,0.17254983186361114,0.113,0.291
2023-08-12 21:00:00,,0.6565759764225,0.248,1.169
2023-08-12 22:00:00,,0.5026003553377779,0.279,1.072
2023-08-12 23:00:00,,0.19032102059944447,0.123,0.292
2023-08-13 00:00:00,,0.17501531502972226,0.111,0.281
2023-08-13 01:00:00,,0.1954810497327778,0.114,0.277
2023-08-13 02:00:00,,0.2346412154166667,0.111,0.588
2023-08-13 03:00:00,,0.28937766210916666,0.112,0.575
2023-08-13 04:00:00,,0.16793758650305557,0.111,0.266
2023-08-13 05:00:00,,0.21488969222416665,0.108,0.295
2023-08-13 06:00:00,,0.2103430682813889,0.115,0.298
2023-08-13 07:00:00,,0.25714248545055557,0.195,0.381
2023-08-13 08:00:00,,0.17626935209055558,0.108,0.34
2023-08-13 09:00:00,,0.20770641923416666,0.106,0.283
2023-08-13 10:00:00,,0.21397317662083334,0.115,0.296
2023-08-13 11:00:00,,0.2614236064316667,0.087,3.152
2023-08-13 12:00:00,,0.18912737078194444,0.059,0.779
2023-08-13 13:00:00,,1.5414028265613888,0.12,4.816
2023-08-13 14:00:00,,0.5505772838080556,0.19,2.538
2023-08-13 15:00:00,,0.7725179818633333,0.125,2.464
2023-08-13 16:00:00,,0.18709555705194444,0.122,0.298
2023-08-13 17:00:00,,0.28095919850694445,0.209,0.422
2023-08-13 18:00:00,,1.7623271564166665,0.219,4.656
2023-08-13 19:00:00,,0.9082939110455556,0.214,3.108
2023-08-13 20:00:00,,1.9269755705694445,0.178,3.143
2023-08-13 21:00:00,,0.2406085015977778,0.143,0.394
2023-08-13 22:00:00,,0.2667729602105556,0.131,0.408
2023-08-13 23:00:00,,0.3135924306080555,0.155,0.778
2023-08-14 00:00:00,,0.24474258203500002,0.121,0.574
2023-08-14 01:00:00,,0.17347054684916666,0.107,0.29
2023-08-14 02:00:00,,0.13512230861972221,0.027,0.281
2023-08-14 03:00:00,,0.2013863565375,-0.739,1.598
2023-08-14 04:00:00,,0.1750669314575,-0.836,2.349
2023-08-14 05:00:00,,0.17230185776388887,0.115,0.295
2023-08-14 06:00:00,,0.21010250306916664,0.117,0.29
2023-08-14 07:00:00,,0.29880001963249997,0.119,0.382
2023-08-14 08:00:00,,0.30320841761388884,0.114,3.1
2023-08-14 09:00:00,,0.24318551797027776,0.16,0.414
2023-08-14 10:00:00,,0.3305072392488889,0.006,0.712
2023-08-14 11:00:00,,0.27259707373583336,-1.013,0.742
2023-08-14 12:00:00,,0.37667539581472226,-0.373,3.193
2023-08-14 13:00:00,,0.2846484606136111,0.125,0.432
2023-08-14 14:00:00,,0.24974970359083337,0.128,0.399
2023-08-14 15:00:00,,0.24102326819499997,0.134,0.334
2023-08-14 16:00:00,,0.2566901086177777,0.116,0.367
2023-08-14 17:00:00,,0.29983668783166667,0.119,1.35
2023-08-14 18:00:00,,0.43022530751305554,0.118,5.284
2023-08-14 19:00:00,,0.39552268297388876,0.163,2.372
2023-08-14 20:00:00,,0.5729808392175,0.165,0.922
2023-08-14 21:00:00,,0.5924364513224999,0.413,0.704
2023-08-14 22:00:00,,0.32265615556944444,0.152,0.591
2023-08-14 23:00:00,,0.1860849580788889,0.116,0.3
2023-08-15 00:00:00,,0.21168943716305555,0.114,0.296
2023-08-15 01:00:00,,0.21465933893166667,0.114,0.291
2023-08-15 02:00:00,,0.16879559127777777,0.107,0.279
2023-08-15 03:00:00,,0.1639638399302778,0.108,0.277
2023-08-15 04:00:00,,0.19008307316583337,0.109,0.268
2023-08-15 05:00:00,,0.20953956313777777,0.113,0.288
2023-08-15 06:00:00,,0.18392676735750002,0.067,0.289
2023-08-15 07:00:00,,0.480755802755,0.198,3.401
2023-08-15 08:00:00,,0.28216553545083334,0.14,1.498
2023-08-15 09:00:00,,0.3137624076872222,0.173,0.391
2023-08-15 10:00:00,,0.3562395487716667,0.129,0.572
2023-08-15 11:00:00,,0.2537444442247222,-0.129,0.522
2023-08-15 12:00:00,,0.19115317965083334,0,0.35
2023-08-15 13:00:00,,0.21329472744333342,-0.006,0.411
2023-08-15 14:00:00,,0.22107403078,0.122,0.424
2023-08-15 15:00:00,,0.1978418074069445,0.108,0.317
2023-08-15 16:00:00,,0.17930212762527775,0.121,0.298
2023-08-15 17:00:00,,0.3887432020069444,0.196,0.683
2023-08-15 18:00:00,,0.2568787761813889,0.115,0.381
2023-08-15 19:00:00,,1.1446346665861113,0.116,2.44
2023-08-15 20:00:00,,0.33505597912055557,0.184,0.512
2023-08-15 21:00:00,,0.25952912387944443,0.12,0.481
2023-08-15 22:00:00,,0.25355182240444446,0.123,0.343
2023-08-15 23:00:00,,0.20996704219972226,0.129,0.31
2023-08-16 00:00:00,,0.18212427074111112,0.116,0.292
2023-08-16 01:00:00,,0.17639008126194441,0.116,0.262
2023-08-16 02:00:00,,0.20296034768833335,0.111,0.281
2023-08-16 03:00:00,,0.2173051814861111,0.111,1.509
2023-08-16 04:00:00,,0.21291008969416667,0.11,0.294
2023-08-16 05:00:00,,0.17872066002277776,0.112,0.289
2023-08-16 06:00:00,,0.1789525391722222,0.035,0.261
2023-08-16 07:00:00,,0.33467755458277776,0.118,1.479
2023-08-16 08:00:00,,0.2165673309836111,0.114,0.295
2023-08-16 09:00:00,,0.1992709323113889,0.115,0.326
2023-08-16 10:00:00,,0.2162416877080556,0.152,0.409
2023-08-16 11:00:00,,0.227492506765,0.11,0.311
2023-08-16 12:00:00,,0.23989853660749996,0.06,0.693
2023-08-16 13:00:00,,0.2272249067722222,0.081,0.352
2023-08-16 14:00:00,,0.2043376380616667,0.111,0.325
2023-08-16 15:00:00,,0.30570952048611105,0.122,0.606
2023-08-16 16:00:00,,0.2287042809441667,0.117,0.31
2023-08-16 17:00:00,,0.3088423920577778,0.12,0.477
2023-08-16 18:00:00,,0.23752118517583332,0.117,1.439
2023-08-16 19:00:00,,0.37368222578555566,0.147,3.272
2023-08-16 20:00:00,,0.8612094186836111,0.145,5.416
2023-08-16 21:00:00,,0.3068796935236111,0.217,0.48
2023-08-16 22:00:00,,0.2820266480708334,0.18,0.375
2023-08-16 23:00:00,,0.20420248113444442,0.126,0.309
2023-08-17 00:00:00,,0.1760748298705556,0.113,0.291
2023-08-17 01:00:00,,0.23982146827555553,0.116,0.295
2023-08-17 02:00:00,,0.2188011992975,0.109,0.289
2023-08-17 03:00:00,,0.182206334655,0.109,0.285
2023-08-17 04:00:00,,0.17103680637888893,0.11,0.282
2023-08-17 05:00:00,,0.17998988353166667,0.111,0.272
2023-08-17 06:00:00,,0.2097848697741667,0.114,0.292
2023-08-17 07:00:00,,0.46890262151944445,0.117,4.368
2023-08-17 08:00:00,,0.27616117043055555,0.184,0.438
2023-08-17 09:00:00,,0.25953304994416665,0.122,0.427
2023-08-17 10:00:00,,0.2977559033205555,0.044,1.319
2023-08-17 11:00:00,,0.3422409929069445,-0.227,2.055
2023-08-17 12:00:00,,0.6464426297187821,-2.145,2.771
2023-08-17 13:00:00,,0.47148318886388885,0.087,0.84
2023-08-17 14:00:00,,0.943435986601389,0.161,3.469
2023-08-17 15:00:00,,0.33289580722055556,0.183,0.449
2023-08-17 16:00:00,,0.2979618849266667,0.179,0.419
2023-08-17 17:00:00,,0.26332413100333335,0.174,0.388
2023-08-17 18:00:00,,0.18132338517166668,0.115,0.333
2023-08-17 19:00:00,,0.4236067923872222,0.118,3.384
2023-08-17 20:00:00,,0.24822016877666672,0.141,0.325
2023-08-17 21:00:00,,0.2486967752166667,0.146,0.383
2023-08-17 22:00:00,,0.1954343266363889,0.118,0.323
2023-08-17 23:00:00,,0.23798201701777777,0.113,0.303
2023-08-18 00:00:00,,0.22208032517583334,0.112,0.302
2023-08-18 01:00:00,,0.19818225491194444,0.113,0.29
2023-08-18 02:00:00,,0.1733962118,0.11,0.284
2023-08-18 03:00:00,,0.16771223182249997,0.108,0.287
2023-08-18 04:00:00,,0.19293011956805559,0.111,0.281
2023-08-18 05:00:00,,0.20471690414916666,0.108,0.292
2023-08-18 06:00:00,,0.1979083304125,0.108,1.322
2023-08-18 07:00:00,,0.2573229866083333,0.193,0.376
2023-08-18 08:00:00,,0.3905722881219445,0.113,4.342
2023-08-18 09:00:00,,0.3316432120383333,0.226,0.45
2023-08-18 10:00:00,,0.3584657505511111,0.231,0.47
2023-08-18 11:00:00,,0.4574119133902778,0.258,0.786
2023-08-18 12:00:00,,0.3866783193350001,0.176,1.554
2023-08-18 13:00:00,,0.4384823723877777,0.172,3.433
2023-08-18 14:00:00,,0.40463201992361114,0.239,3.477
2023-08-18 15:00:00,,0.3244218926472222,0.242,0.451
2023-08-18 16:00:00,,0.31956240185138884,0.194,0.445
2023-08-18 17:00:00,,0.29614651842555556,0.217,0.496
2023-08-18 18:00:00,,0.9263023280741668,0.112,2.48
2023-08-18 19:00:00,,0.48039017087583336,0.411,0.586
2023-08-18 20:00:00,,0.3977710235319445,0.328,0.506
2023-08-18 21:00:00,,0.4249601177936111,0.324,0.508
2023-08-18 22:00:00,,0.43256150106277785,0.325,0.508
2023-08-18 23:00:00,,0.23640827943972223,0.121,0.416
2023-08-19 00:00:00,,0.1838140950125,0.111,0.29
2023-08-19 01:00:00,,0.17086511433500004,0.11,0.284
2023-08-19 02:00:00,,0.1766590794463889,0.107,0.267
2023-08-19 03:00:00,,0.1995951382513889,0.106,0.282
2023-08-19 04:00:00,,0.19826075742527782,0.106,1.487
2023-08-19 05:00:00,,0.17089906584333334,0.109,0.285
2023-08-19 06:00:00,,0.1743968544633333,0.108,1.313
2023-08-19 07:00:00,,0.2648506815641667,0.185,0.377
2023-08-19 08:00:00,,0.21318045168250002,0.11,0.33
2023-08-19 09:00:00,,0.3350892211163889,0.063,3.288
2023-08-19 10:00:00,,0.27461017836138885,-0.253,0.603
2023-08-19 11:00:00,,0.18684712427611108,-0.072,0.483
2023-08-19 12:00:00,,0.24653609801527776,0.1,0.462
2023-08-19 13:00:00,,0.24614863269638887,-0.06,0.704
2023-08-19 14:00:00,,0.21054290682388888,-0.039,0.625
2023-08-19 15:00:00,,0.1890688631338889,0.087,0.368
2023-08-19 16:00:00,,0.18047814668694448,0.101,0.294
2023-08-19 17:00:00,,0.2914311041336112,0.116,0.902
2023-08-19 18:00:00,,0.21284386244388884,0.095,0.283
2023-08-19 19:00:00,,0.267969588295,0.108,0.457
2023-08-19 20:00:00,,0.261294031494099,0.131,0.401
2023-08-19 21:00:00,,0.28510074799499996,0.178,0.381
2023-08-19 22:00:00,,0.31923813612722224,0.176,0.43
2023-08-19 23:00:00,,0.23761293108861115,0.149,0.355
2023-08-20 00:00:00,,0.18558762462166664,0.115,0.31
2023-08-20 01:00:00,,0.16991863882388883,0.11,0.285
2023-08-20 02:00:00,,0.18100865313972225,0.106,0.265
2023-08-20 03:00:00,,0.19830842345833333,0.107,0.28
2023-08-20 04:00:00,,0.19297511555083333,0.108,0.28
2023-08-20 05:00:00,,0.1719037254136111,0.109,0.286
2023-08-20 06:00:00,,0.17170540043499996,0.102,0.286
2023-08-20 07:00:00,,0.26206320495833335,0.177,0.366
2023-08-20 08:00:00,,0.2068867158386111,0.088,0.329
2023-08-20 09:00:00,,0.20595020281472223,0.054,0.402
2023-08-20 10:00:00,,0.21242256906944443,-0.044,0.474
2023-08-20 11:00:00,,0.4110369454358333,-0.009,3.456
2023-08-20 12:00:00,,0.3727027457311112,0.008,0.85
2023-08-20 13:00:00,,1.2017362905330555,0.138,4.444
2023-08-20 14:00:00,,0.6589512150397222,0.161,2.699
2023-08-20 15:00:00,,0.44769209650361114,0.121,2.573
2023-08-20 16:00:00,,0.8043846778736112,0.157,2.635
2023-08-20 17:00:00,,0.2899906576002778,0.201,0.425
2023-08-20 18:00:00,,0.22254439099361112,0.138,0.376
2023-08-20 19:00:00,,0.42522571276722215,0.153,2.309
2023-08-20 20:00:00,,0.9237280421252777,0.259,2.334
2023-08-20 21:00:00,,0.28359722105194446,0.172,0.383
2023-08-20 22:00:00,,0.28914895094638887,0.173,0.457
2023-08-20 23:00:00,,0.19685086295333334,0.116,0.306
2023-08-21 00:00:00,,0.20572681041472227,0.108,0.289
2023-08-21 01:00:00,,0.20584599050805555,0.109,0.288
2023-08-21 02:00:00,,0.18977044037305557,0.107,0.28
2023-08-21 03:00:00,,0.1737764590188889,0.106,0.298
2023-08-21 04:00:00,,0.16932521139416665,0.107,0.28
2023-08-21 05:00:00,,0.17694476229305556,0.106,0.266
2023-08-21 06:00:00,,0.19956448226611112,0.109,0.287
2023-08-21 07:00:00,,0.2796912376725,0.098,0.377
2023-08-21 08:00:00,,0.3750829665722222,0.063,4.274
2023-08-21 09:00:00,,0.2824745605058333,0.158,0.646
2023-08-21 10:00:00,,0.3276360113041667,0.113,0.447
2023-08-21 11:00:00,,0.27454910083277784,-0.125,0.745
2023-08-21 12:00:00,,0.3478943496022222,0.017,3.141
2023-08-21 13:00:00,,0.30545023059027776,0.212,0.461
2023-08-21 14:00:00,,0.30095009136750006,0.204,0.531
2023-08-21 15:00:00,,0.28189644881277776,0.154,0.451
2023-08-21 16:00:00,,0.24500691748472223,0.149,0.351
2023-08-21 17:00:00,,0.26077527565499997,0.175,0.375
2023-08-21 18:00:00,,0.47879398331361117,0.128,5.204
2023-08-21 19:00:00,,0.4265995412144445,0.166,2.462
2023-08-21 20:00:00,,0.5163366987075,0.367,0.596
2023-08-21 21:00:00,,0.5071872409480557,0.419,0.677
2023-08-21 22:00:00,,0.3301343388,0.125,0.589
2023-08-21 23:00:00,,0.2161831772027778,0.111,0.312
2023-08-22 00:00:00,,0.19861234228583333,0.109,0.284
2023-08-22 01:00:00,,0.19094366909111113,0.109,1.202
